trial_num,timestamp,event_type,vehicle1_id,vehicle2_id,v1_x,v1_y,v1_velocity,v1_heading,v1_pred_x,v1_pred_y,v1_pred_velocity,v1_pred_heading,v2_x,v2_y,v2_velocity,v2_heading,v2_pred_x,v2_pred_y,v2_pred_velocity,v2_pred_heading,relative_distance,relative_velocity_magnitude,relative_velocity_x,relative_velocity_y,relative_position_x,relative_position_y,b_plane_xi,b_plane_zeta,b_plane_miss_distance,b_plane_cov_xx,b_plane_cov_xy,b_plane_cov_yy,b_plane_mahalanobis_distance,b_plane_chi2_threshold,b_plane_confidence_level,v1_ukf_uncertainty_x,v1_ukf_uncertainty_y,v1_ukf_uncertainty_v,v1_ukf_uncertainty_heading,v1_ukf_position_uncertainty,v1_ukf_velocity_uncertainty,v1_ukf_cov_trace,v1_ukf_cov_det,v1_ukf_predicted_uncertainty_x,v1_ukf_predicted_uncertainty_y,v1_ukf_predicted_position_uncertainty,v1_ukf_predicted_cov_trace,v2_ukf_uncertainty_x,v2_ukf_uncertainty_y,v2_ukf_uncertainty_v,v2_ukf_uncertainty_heading,v2_ukf_position_uncertainty,v2_ukf_velocity_uncertainty,v2_ukf_cov_trace,v2_ukf_cov_det,v2_ukf_predicted_uncertainty_x,v2_ukf_predicted_uncertainty_y,v2_ukf_predicted_position_uncertainty,v2_ukf_predicted_cov_trace,combined_position_uncertainty,combined_velocity_uncertainty,combined_cov_trace,combined_predicted_cov_trace,time_to_closest_approach,closest_approach_distance,detection_confidence,detection_result,actual_crash_distance,crash_occurred,matched_to_crash,time_to_crash,is_false_positive,is_missed_crash
1,36.98500000000008,crash,2,37,-9395616.604926258,3348140.4601274217,11.562657010013893,-0.0016160146313441196,-9395615.361083984,3348140.4924316406,0.986011520260945,0.002765876241426213,-9395616.540834196,3348140.459927783,13.759793219479482,0.001804384688415131,-9395615.282226562,3348140.4771728516,-0.4546002387360204,-0.012879348539172497,0.06409237333786477,2.1975597489616754,-2.1971289078311678,-0.043513361501050125,-0.06409206241369247,0.00019963877275586128,0.015087546782032425,0.0,0.015087546782032425,0.0023202870032987843,0.0,1e-09,0.09810599618770716,9.21034037197618,0.99,0.061543736514026774,0.03251648204011345,0.2155662933498113,0.012719878137036272,0.06960569738443091,0.2155662933498113,0.05147557523677094,1.9290287392159158e-11,0.07708393615968477,0.03406760930532406,0.08427654013811056,0.0638458870935049,0.061556053065263114,0.032521664690970606,0.21550566775982172,0.01272009280893854,0.06961900849082392,0.21550566775982172,0.05145129994092009,1.9305199953091325e-11,0.07710979091249376,0.03405584563380309,0.08429543567953089,0.06381571501987998,0.0984467340830481,0.3048139098945184,0.009691759451618386,0.01420825569405249,0.0,0.06409237333786477,0.0,False,0.06409237333786477,True,False,0.0,False,False
1,37.03600000000008,crash,2,37,-9395616.599129511,3348140.4598147147,11.825409131736306,-0.0012554605353776711,-9395615.271484375,3348140.47265625,1.102599821810145,-0.011018282656777956,-9395616.544423606,3348140.462100378,13.853119210942195,-0.0008649637094114855,-9395615.297851562,3348140.4868774414,-0.43531130187329836,-0.0035914198583100188,0.05475363252929684,2.0277162389439196,-2.0277142165083024,-0.0028638866940238917,-0.05470590479671955,-0.0022856630384922028,-0.013985537084149256,0.0,0.013985537084149256,0.002319401985218519,0.0,1e-09,0.08433003368050768,9.21034037197618,0.99,0.061546654394511485,0.0325189635242589,0.2155301872015393,0.012719866957642798,0.06960943654311189,0.2155301872015393,0.05146053026640023,1.9282967973035293e-11,0.0770897152606442,0.03407297160922797,0.08428399369542508,0.06383441412740319,0.061546076734569535,0.03250716096330553,0.21549309829965912,0.012720124611661476,0.0696034128136816,0.21549309829965912,0.05144371206023453,1.9274027133213605e-11,0.07708947329028826,0.034036279715194816,0.08426894581650496,0.06380574952606259,0.09843834990064237,0.30477948915554853,0.009690108731161298,0.014205046822275502,0.0,0.05475363252929684,0.0,False,0.05475363252929684,True,False,0.0,False,False
1,37.08800000000008,crash,2,37,-9395616.594082974,3348140.4589831913,11.832614200819098,-0.00046280149281461013,-9395615.214111328,3348140.4686279297,1.1296374532103073,-0.009017093256488806,-9395616.540275851,3348140.4570006,13.952255399837894,-0.0015054316861058798,-9395615.368164062,3348140.4799804688,-0.5202500289160525,-0.002628347225311245,0.053843635775797954,2.1196835329883323,-2.1196266560377577,0.015528008117295343,-0.05380712263286114,0.001982591114938259,-0.01027350475199984,0.0,0.01027350475199984,0.002318514009242373,0.0,1e-09,0.04552264919195053,9.21034037197618,0.99,0.06154845792739023,0.03251982274971903,0.2154965407383644,0.012719842189368174,0.06961143257334149,0.2154965407383644,0.05144630500043685,1.9276890064119314e-11,0.07709350811766497,0.03407681858865685,0.0842890180214048,0.06381969591563894,0.06154289811796715,0.03249436599167572,0.2154780924507396,0.012720117078279757,0.0695946271630178,0.2154780924507396,0.05143602183465408,1.9249912279541377e-11,0.07708273248219223,0.03402180428267155,0.08425693332640122,0.06379830777677883,0.09843354953912982,0.3047450859266003,0.009689163674872325,0.014203869372582324,0.0,0.053843635775797954,0.0,False,0.053843635775797954,True,False,0.0,False,False
1,37.08800000000008,detection,2,37,-9395616.594082974,3348140.4589831913,11.832614200819098,-0.00046280149281461013,-9395615.083251953,3348140.4806518555,1.2817713896511123,-0.0018575498823736325,-9395616.540275851,3348140.4570006,13.952255399837894,-0.0015054316861058798,-9395615.346679688,3348140.4724731445,-0.42812676704488695,-0.0052727038117836855,0.053843635775797954,2.1196835329883323,-2.1196266560377577,0.015528008117295343,-0.05380712263286114,0.001982591114938259,0.008893264691981886,0.0,0.008893264691981886,0.002318627403262301,0.0,1e-09,0.034110766037860195,9.21034037197618,0.99,0.06154845792739023,0.03251982274971903,0.2154965407383644,0.012719842189368174,0.06961143257334149,0.2154965407383644,0.05144630500043685,1.9276890064119314e-11,0.0770896514273972,0.03408466870818839,0.08428866470732918,0.06380513328116708,0.06154289811796715,0.03249436599167572,0.2154780924507396,0.012720117078279757,0.0695946271630178,0.2154780924507396,0.05143602183465408,1.9249912279541377e-11,0.07707971098640938,0.0340152802687798,0.08425153492674207,0.06379093112602921,0.09843354953912982,0.3047450859266003,0.009689163674872325,0.014202900135656601,0.0,0.053843635775797954,0.99,True,0.0,False,False,0.0,False,False
1,37.15400000000008,crash,2,37,-9395616.588937266,3348140.4571291744,12.02993297206057,0.0021950999413172614,-9395615.083251953,3348140.4806518555,1.281411136034876,-0.001931204192203495,-9395616.535771389,3348140.460143054,13.841118946707322,0.0006692942647657358,-9395615.346679688,3348140.4724731445,-0.43308357647038065,-0.005292678835530751,0.053251234467163726,1.811292985272861,-1.811211857435291,0.017143103116894296,-0.05316587723791599,-0.0030138795264065266,0.008911090841283033,0.0,0.008911090841283033,0.0023186247989984967,0.0,1e-09,0.034247688550513876,9.21034037197618,0.99,0.06154655949247371,0.032519587637305655,0.21546937182221265,0.012719761043318279,0.06960964419863822,0.21546937182221265,0.05143434507991905,1.9267604918531148e-11,0.0770896514273972,0.03408466870818839,0.08428866470732918,0.0638051326496692,0.06154140182332358,0.03249017435579585,0.21546174369857093,0.012720133537467215,0.06959134693372294,0.21546174369857093,0.05142852036288945,1.92386828263871e-11,0.07707971098640938,0.0340152802687798,0.08425153492674207,0.06379093162270413,0.09842996562790621,0.3047143140567696,0.009688458133510797,0.014202900135656601,0.0,0.053251234467163726,0.0,False,0.053251234467163726,True,False,0.0,False,False
1,37.20600000000008,crash,2,37,-9395616.585577983,3348140.4600421633,12.158950763199401,-9.019326511001565e-05,-9395615.003173828,3348140.498840332,1.303774407308083,0.009129697837124695,-9395616.53943359,3348140.460385922,14.036328029134255,0.003519458976821894,-9395615.302978516,3348140.463256836,-0.577866593725048,-0.0049946144464456665,0.046145674623305315,1.8779694133376499,-1.8772903843494007,-0.050496834168458446,-0.0461443942040205,-0.00034375861287117004,0.03414641392210481,0.0,0.03414641392210481,0.002318834527681368,0.0,1e-09,0.5028291453403486,9.21034037197618,0.99,0.061559437054459015,0.03252310304511622,0.21545660028575908,0.01271970997234882,0.06962267247201266,0.21545660028575908,0.05143065415062318,1.9289336575617294e-11,0.0771153819388754,0.034093215087696395,0.0843156536272747,0.06379797302986509,0.06154448783495618,0.03247895559077082,0.2154482537700953,0.01272015335274636,0.06958883918513323,0.2154482537700953,0.0514223588930351,1.922723909975418e-11,0.07708575625113186,0.03399974869186582,0.0842507966010942,0.06378376146248374,0.09843740681915326,0.30469574440625313,0.009689923061279481,0.014207326174513507,0.0,0.046145674623305315,0.0,False,0.046145674623305315,True,False,0.0,False,False
1,37.25700000000008,crash,2,37,-9395616.584828442,3348140.4607086587,12.305126971087342,-5.2450705363654605e-05,-9395615.09350586,3348140.476135254,1.0154591825412354,0.003483208556531281,-9395616.537634723,3348140.460143353,13.671954977003923,0.001053674301250034,-9395615.263183594,3348140.45501709,-0.7066084648249671,-0.005712417537097281,0.04719710468572863,1.3669033014595782,-1.3668204333393597,-0.015051197530421803,-0.04719371907413006,0.0005653058178722858,0.021167367467415685,0.0,0.021167367467415685,0.002316635236311683,0.0,1e-09,0.1934087155705879,9.21034037197618,0.99,0.06154788321013528,0.03251556983306325,0.21545262677530244,0.012719809519437346,0.06960893771073702,0.21545262677530244,0.05142703214780581,1.9272656620361313e-11,0.07709214148927447,0.03407233099270638,0.0842859538634929,0.06378745961900553,0.061554518352759706,0.03247459106476046,0.21544290922054926,0.012720161914133169,0.06959567367634034,0.21544290922054926,0.05142100744699925,1.923661404042369e-11,0.07710620714294596,0.03399594983997542,0.08426797603771563,0.06378084794831197,0.09843252513108113,0.3046891555631602,0.009688962003680917,0.01420521380417187,0.0,0.04719710468572863,0.0,False,0.04719710468572863,True,False,0.0,False,False
1,37.308000000000085,crash,2,37,-9395616.579863636,3348140.4603091525,12.360485738473445,-0.0004009171273469195,-9395615.118408203,3348140.4717407227,0.8867881880578352,0.006041783678028878,-9395616.54376557,3348140.4613225176,13.481076709238117,0.002859203239849182,-9395615.2890625,3348140.4744262695,-0.9293319011630956,-0.0014122590625049725,0.03611228779205264,1.1213809157394488,-1.120536859988695,-0.04350061598782952,-0.036098066717386246,-0.0010133651085197926,-0.003065664523748047,0.0,0.003065664523748047,0.002315543535915581,0.0,1e-09,0.004058787419192786,9.21034037197618,0.99,0.061545893826955654,0.032506943331182224,0.21544997445412076,0.012719904435983087,0.0696031494380505,0.21544997445412076,0.051425085872837416,1.9262139533493613e-11,0.0770882175011531,0.034053713488346966,0.08427484013542542,0.06378387661504684,0.06155699691415243,0.03247135572407849,0.21544930638423945,0.012720101890067252,0.06959635631014469,0.21544930638423945,0.0514238574251922,1.924141847702527e-11,0.07711078464328638,0.03399705363591819,0.08427260981022712,0.06377932341899961,0.09842891456957252,0.30469180348957725,0.009688251223344206,0.014204121444078302,0.0,0.03611228779205264,0.0,False,0.03611228779205264,True,False,0.0,False,False
1,37.308000000000085,detection,2,37,-9395616.579863636,3348140.4603091525,12.360485738473445,-0.0004009171273469195,-9395615.174072266,3348140.4736938477,0.7280486233357806,0.0030148544998951365,-9395616.54376557,3348140.4613225176,13.481076709238117,0.002859203239849182,-9395615.289794922,3348140.468383789,-1.0643121937464457,0.007172510373948171,0.03611228779205264,1.1213809157394488,-1.120536859988695,-0.04350061598782952,-0.036098066717386246,-0.0010133651085197926,0.004675394710761257,0.0,0.004675394710761257,0.0023160990329037043,0.0,1e-09,0.009437988354931962,9.21034037197618,0.99,0.061545893826955654,0.032506943331182224,0.21544997445412076,0.012719904435983087,0.0696031494380505,0.21544997445412076,0.051425085872837416,1.9262139533493613e-11,0.07708332180680547,0.03404992622911928,0.08426883158665484,0.06378172343832093,0.06155699691415243,0.03247135572407849,0.21544930638423945,0.012720101890067252,0.06959635631014469,0.21544930638423945,0.0514238574251922,1.924141847702527e-11,0.07711351787853701,0.034007018207122534,0.08427913102864203,0.06378317726097447,0.09842891456957252,0.30469180348957725,0.009688251223344206,0.014204207903923008,0.0,0.03611228779205264,0.99,True,0.0,False,False,0.0,False,False
1,37.375000000000085,crash,2,37,-9395616.57845205,3348140.456779134,12.288722949404194,-0.00048551817271010354,-9395615.174072266,3348140.4736938477,0.7252806851029163,0.003032466450406446,-9395616.545389539,3348140.4587024185,13.470804528721509,-0.001521850461349185,-9395615.289794922,3348140.468383789,-1.0643121937464457,0.007282911206743847,0.03311840465107171,1.1821567774486603,-1.1820674283318962,0.01453414409654192,-0.033062512055039406,-0.0019232844933867455,0.004666526601175064,0.0,0.004666526601175064,0.0023161062439972777,0.0,1e-09,0.009402189807101134,9.21034037197618,0.99,0.06154344189970964,0.03251063944473869,0.21544752172455053,0.012719993717956611,0.06960270769135878,0.21544752172455053,0.05142396977540426,1.9265242230754073e-11,0.07708332180680547,0.03404992622911928,0.08426883158665484,0.0637817234811437,0.06155838292635259,0.032474941407437376,0.21546250155886343,0.012720048034720604,0.06959925522535387,0.21546250155886343,0.05142994552793278,1.925309744410504e-11,0.07711351787853701,0.034007018207122534,0.08427913102864203,0.0637831800292239,0.09843065196315974,0.30469939972906723,0.009688593245892684,0.014204207903923008,0.0,0.03311840465107171,0.0,False,0.03311840465107171,True,False,0.0,False,False
1,37.42600000000009,crash,2,37,-9395616.579452846,3348140.4592349855,12.313036494263404,0.00106634939999781,-9395615.247070312,3348140.467895508,0.5652252986765234,0.0024077877489503408,-9395616.55172759,3348140.461259608,13.362662985194651,0.0015807966895451005,-9395615.290527344,3348140.4662475586,-1.1768623886164278,-0.004130382035668845,0.027799082204053433,1.049647233897904,-1.0496167954166893,-0.007993648023336969,-0.027725256979465485,-0.0020246226340532303,0.0017352535244701986,0.0,0.0017352535244701986,0.002315516950957679,0.0,1e-09,0.0013004028292433263,9.21034037197618,0.99,0.06154429571906909,0.032504622830311816,0.21544502888485537,0.012720070732649282,0.06960065258959182,0.21544502888485537,0.05142261151153682,1.926031872746856e-11,0.0770850660161337,0.03403605003581178,0.08426482127644948,0.06377999306538314,0.06154399449259405,0.0324760540607771,0.2154721923653583,0.012719964607671412,0.06958704869056427,0.2154721923653583,0.05143242052781735,1.9236191114925257e-11,0.07708436917685384,0.03401469588354838,0.0842555606915281,0.06378488845977469,0.0984205679030558,0.3047044898814754,0.009686608186360017,0.01419955961219575,0.0,0.027799082204053433,0.0,False,0.027799082204053433,True,False,0.0,False,False
1,37.47700000000009,crash,2,37,-9395616.577751353,3348140.456484798,12.425691581454902,-0.0009570079104313807,-9395615.28515625,3348140.458557129,0.49349472935136873,0.006745451618257903,-9395616.55264548,3348140.4567506723,13.158455301781792,-0.0011835413539182699,-9395615.321777344,3348140.467590332,-1.3257665084383916,0.007723924743345378,0.02510728090561569,0.732769445577207,-0.7327601944645874,0.003682089046641848,-0.025105873122811317,-0.0002658744342625141,-0.009306087879835718,0.0,0.009306087879835718,0.002316541401398124,0.0,1e-09,0.03738472861955187,9.21034037197618,0.99,0.06154072215221871,0.03250497825652657,0.21544109453287022,0.012720114712844535,0.06959765868528803,0.21544109453287022,0.05142050062630289,1.9255517890652223e-11,0.07707802190522245,0.03403313964782314,0.08425720179966922,0.06377763695097913,0.06156074649452641,0.03248317518218396,0.21548117035931455,0.012719878129350801,0.0696051878733173,0.21548117035931455,0.05143881225792528,1.9264438477663745e-11,0.07711797145685523,0.03403146949192419,0.08429307467046213,0.06379538620461817,0.09843127690604062,0.30470805698724324,0.009688716273353645,0.014204598492510288,0.0,0.02510728090561569,0.0,False,0.02510728090561569,True,False,0.0,False,False
1,37.52800000000009,crash,2,37,-9395616.576244228,3348140.459154835,12.420502727571606,0.0013130008266923753,-9395615.276367188,3348140.474243164,0.5124985872898833,0.003756544914836013,-9395616.559123829,3348140.457816939,12.736958576721186,-0.0020575796950940647,-9395615.46069336,3348140.455932617,-1.6343207223981153,0.0028673866219719457,0.01717259484034981,0.31928291043307905,-0.3164395936401423,0.0425154145161399,-0.017120398581027985,0.0013378961011767387,0.01774280074097955,0.0,0.01774280074097955,0.00231845806879963,0.0,1e-09,0.13578290777417176,9.21034037197618,0.99,0.061541278002644896,0.032506324025623756,0.21543643132343565,0.012720125906538723,0.06959877872389478,0.21543643132343565,0.05141864754431327,1.9256264498826333e-11,0.07707915609306609,0.03403420078742469,0.08425866796512978,0.063776189778159,0.0615705881773924,0.032493596200557896,0.21549768364788738,0.012719692490046145,0.06961875553724703,0.21549768364788738,0.05144781335720125,1.92914818882268e-11,0.07713770773832608,0.03406214750387948,0.08432351894755967,0.06380438604533492,0.09844166354959993,0.3047164380189923,0.009690761122412631,0.014209978974957443,0.0,0.01717259484034981,0.0,False,0.01717259484034981,True,False,0.0,False,False
1,37.52800000000009,detection,2,37,-9395616.576244228,3348140.459154835,12.420502727571606,0.0013130008266923753,-9395615.267089844,3348140.464050293,0.5252035863522906,-0.0011626191160871713,-9395616.559123829,3348140.457816939,12.736958576721186,-0.0020575796950940647,-9395615.581054688,3348140.456970215,-1.858187059959164,-0.010672010285816214,0.01717259484034981,0.31928291043307905,-0.3164395936401423,0.0425154145161399,-0.017120398581027985,0.0013378961011767387,0.009772515543695584,0.0,0.009772515543695584,0.002321148656906831,0.0,1e-09,0.04114431006717084,9.21034037197618,0.99,0.061541278002644896,0.032506324025623756,0.21543643132343565,0.012720125906538723,0.06959877872389478,0.21543643132343565,0.05141864754431327,1.9256264498826333e-11,0.07712911651097051,0.034019454390301754,0.08429842163870381,0.06378088182606746,0.0615705881773924,0.032493596200557896,0.21549768364788738,0.012719692490046145,0.06961875553724703,0.21549768364788738,0.05144781335720125,1.92914818882268e-11,0.07709217220584023,0.034102312971200345,0.0842981065350855,0.06380721358235217,0.09844166354959993,0.3047164380189923,0.009690761122412631,0.014212394656177312,0.0,0.01717259484034981,0.99,True,0.0,False,False,0.0,False,False
1,37.59500000000009,crash,2,37,-9395616.576090775,3348140.4569778945,12.458144760897925,-0.00419739452217299,-9395615.267089844,3348140.464050293,0.5254630290291971,-0.0012416063864861826,-9395616.566941537,3348140.459278024,12.349929708147206,-0.0037262495767735352,-9395615.581054688,3348140.456970215,-1.858187059959164,-0.010780964676769145,0.009433936569540113,0.10837273868308453,0.10819104725435835,-0.006272781175628926,-0.009149238467216492,-0.002300129272043705,0.009804388609796435,0.0,0.009804388609796435,0.00232116724450103,0.0,1e-09,0.04141280049493798,9.21034037197618,0.99,0.06156626873286177,0.032493856818055,0.21544415187680357,0.012720128082251236,0.06961505711122568,0.21544415187680357,0.0514242404129433,1.9279341535571918e-11,0.07712911651097051,0.034019454390301754,0.08429842163870381,0.06378088178435073,0.061547848590136615,0.032510042614030114,0.21550936347768704,0.012719477406776501,0.06960632540825895,0.21550936347768704,0.05145111138889977,1.92797318351603e-11,0.07709217220584023,0.034102312971200345,0.0842981065350855,0.06380721454689525,0.0984443838593124,0.304730156572127,0.009691296713439648,0.014212394656177312,0.08305376857375131,0.002825845035501622,0.0,False,0.009433936569540113,True,False,0.0,False,False
1,37.64600000000009,crash,2,37,-9395616.576651962,3348140.4605645067,12.653028672875497,-0.001669097927931719,-9395615.264160156,3348140.476196289,0.5294916809798451,-0.023638691658106836,-9395616.581152275,3348140.4556877017,11.832898259094144,-0.0008106010174865867,-9395615.662109375,3348140.4733276367,-1.9720459726813715,-0.01227186753544629,0.00663596577132975,0.8201976854723356,0.820116676370489,-0.01152737581580954,0.004500312730669975,0.004876805003732443,0.0087091604885224,0.0,0.0087091604885224,0.0023240970788192894,0.0,1e-09,0.03263610505176209,9.21034037197618,0.99,0.06157389749927439,0.032490343970260356,0.2154716510467443,0.012720145283336717,0.06962016449676761,0.2154716510467443,0.05143680180539612,1.9300931429976924e-11,0.07714486831576156,0.034015591538998455,0.08431127549268945,0.06378637981194737,0.06154064270147254,0.03253474163127398,0.21550534569417085,0.012719315908040998,0.06961149414517734,0.21550534569417085,0.05145009513705668,1.9288064922371642e-11,0.07707823574829457,0.034147492368632314,0.08430365152907363,0.06381318219283674,0.09845165017246303,0.3047467578622848,0.009692727421681039,0.014215496836339655,0.0,0.00663596577132975,0.0,False,0.00663596577132975,True,False,0.0,False,False
1,37.697000000000095,crash,2,37,-9395616.572587242,3348140.4559423323,12.665482236377583,0.00016038066063123885,-9395615.21118164,3348140.4775390625,0.6075443594745593,-0.0038857010757737953,-9395616.590401435,3348140.4605432553,11.733121831820423,-0.0002256586127938552,-9395615.739990234,3348140.4663085938,-2.0576101682672743,-0.0019892671066941148,0.018398748932172748,0.9323722808719618,0.9323605404025663,0.004678978373414414,0.017814192920923233,-0.004600923042744398,0.01251098426715151,0.0,0.01251098426715151,0.0023256981012998285,0.0,1e-09,0.06730225528645839,9.21034037197618,0.99,0.061555557273461625,0.03248227525644444,0.21549924487898822,0.012720118606878782,0.06960017842708334,0.21549924487898822,0.051445910797869025,1.9276672039576778e-11,0.07710804668457351,0.034008239745281686,0.0842746179705546,0.06379204770941553,0.061555716952312094,0.03256465825910444,0.21549825588445412,0.012719155507684977,0.06963880568365184,0.21549825588445412,0.05145083846311575,1.9334021360016575e-11,0.07710807789822853,0.03419451830700059,0.08434998968231755,0.06381925661542145,0.09845683365885406,0.30476125546508664,0.009693748094127258,0.014217131993490003,0.0,0.018398748932172748,0.0,False,0.018398748932172748,True,False,0.0,False,False
1,37.7480000000001,crash,2,37,-9395616.572192295,3348140.458885269,12.693629421962019,-0.00017084313752706583,-9395615.184570312,3348140.479370117,0.6240609010856133,-0.0034281552142374494,-9395616.591732696,3348140.460071475,11.420857248109591,0.005060465662487053,-9395615.803222656,3348140.4750976562,-2.10419991920935,0.0038836791840139995,0.01957637256469177,1.2743297809328622,1.2729182227354592,-0.059963228735587855,0.01954040117561817,-0.001186206005513668,0.0029044996810400404,0.0,0.0029044996810400404,0.0023274411740855823,0.0,1e-09,0.0036246322747453003,9.21034037197618,0.99,0.06154488873546815,0.032476714492728306,0.2155119224745147,0.012720095725477642,0.06958814779618253,0.2155119224745147,0.05144969987762989,1.9253463411962506e-11,0.07708646164185241,0.03400290536920528,0.08425271593253189,0.0638002460310632,0.061550284559634634,0.032580446763079134,0.21549167398031624,0.012719054772782989,0.06964138884782405,0.21549167398031624,0.05144835894980579,1.9342544015611437e-11,0.07709699337193955,0.03422078401028221,0.08435050945472279,0.06381628374919321,0.09845015670052118,0.3047655661053265,0.009692433354357174,0.01421352858727919,0.0,0.01957637256469177,0.0,False,0.01957637256469177,True,False,0.0,False,False
1,37.7480000000001,detection,2,37,-9395616.572192295,3348140.458885269,12.693629421962019,-0.00017084313752706583,-9395615.236083984,3348140.475341797,0.5028976096291444,-0.005918847234738678,-9395616.591732696,3348140.460071475,11.420857248109591,0.005060465662487053,-9395615.762207031,3348140.467651367,-1.9573277582821902,0.02240373952599839,0.01957637256469177,1.2743297809328622,1.2729182227354592,-0.059963228735587855,0.01954040117561817,-0.001186206005513668,-0.0010515797352073143,0.0,0.0010515797352073143,0.0023303210184989977,0.0,1e-09,0.00047453545272100066,9.21034037197618,0.99,0.06154488873546815,0.032476714492728306,0.2155119224745147,0.012720095725477642,0.06958814779618253,0.2155119224745147,0.05144969987762989,1.9253463411962506e-11,0.07710520398573961,0.03400589146222606,0.08427106938815489,0.06380880268948479,0.061550284559634634,0.032580446763079134,0.21549167398031624,0.012719054772782989,0.06964138884782405,0.21549167398031624,0.05144835894980579,1.9342544015611437e-11,0.07709866617960179,0.03422133589888025,0.08435226231333492,0.06381374011196532,0.09845015670052118,0.3047655661053265,0.009692433354357174,0.01421691729320088,0.0,0.01957637256469177,0.99,True,0.0,False,False,0.0,False,False
1,37.8170000000001,crash,2,37,-9395616.570362652,3348140.4580426584,12.99679772523367,-0.0024194168067901375,-9395615.236083984,3348140.475341797,0.5014902502298355,-0.005907595348389805,-9395616.60116916,3348140.4606286557,11.206859990351822,-0.0021769594479441705,-9395615.762207031,3348140.467651367,-1.9573277582821902,0.02310462968034699,0.030914855849121188,1.7899401266706836,1.7899262515162686,-0.007047779705887408,0.030806507915258408,-0.002585997339338064,-0.001353163293794529,0.0,0.001353163293794529,0.002330512487443559,0.0,1e-09,0.0007856859422716154,9.21034037197618,0.99,0.06155417190486653,0.03248105016533489,0.21551408993412483,0.012720114599992524,0.06959838143762297,0.21551408993412483,0.051452058974307845,1.9265771430353648e-11,0.07710520398573961,0.03400589146222606,0.08427106938815489,0.06380880272750356,0.06155079076337466,0.03258782652291115,0.21548595503120357,0.012719152341635266,0.0696452890085473,0.21548595503120357,0.05144643993308369,1.9353524753685584e-11,0.07709866617960179,0.03422133589888025,0.08435226231333492,0.06381374699851251,0.09846014919662138,0.3047630551360252,0.009694400979820942,0.01421691729320088,0.0,0.030914855849121188,0.0,False,0.030914855849121188,True,False,0.0,False,False
1,37.8680000000001,crash,2,37,-9395616.56392269,3348140.457324968,13.117386801875142,-0.002175623497996336,-9395615.232421875,3348140.459838867,0.48059987377928337,-0.011541862321564622,-9395616.605558313,3348140.4588761283,10.912156287317258,-0.00028893794370118454,-9395615.842285156,3348140.475341797,-2.053167289996054,0.01649482535185598,0.041664507882897925,2.2053460356957633,2.205199925561434,-0.025385536489617142,0.04163562320172787,-0.0015511601231992245,-0.022318403401468276,0.0,0.022318403401468276,0.0023297820447143454,0.0,1e-09,0.21380160067794846,9.21034037197618,0.99,0.0615449473895351,0.0324796446809814,0.21550762095819545,0.012720133402592215,0.06958956723377037,0.21550762095819545,0.05144804435262443,1.9247346803722682e-11,0.07708721296572747,0.03400390080237519,0.0842538050927149,0.06380682983387805,0.061544414326990426,0.03259968447112598,0.21548001127779587,0.012719090290022416,0.06964520344194018,0.21548001127779587,0.051443864880554024,1.9354430892859288e-11,0.07708617328935054,0.03424043557403541,0.08434859536883497,0.0638106586856359,0.09845385838174492,0.30475427798693866,0.009693162230252685,0.014213389213296642,0.0,0.041664507882897925,0.0,False,0.041664507882897925,True,False,0.0,False,False
1,37.9190000000001,crash,2,37,-9395616.55981675,3348140.4601467615,13.305633061449091,0.0025810401063670325,-9395615.183105469,3348140.448486328,0.5391018761729356,-0.01318372895389075,-9395616.61406535,3348140.456517093,10.63313400986509,-0.004060861312595653,-9395615.860595703,3348140.4849243164,-2.022847657906823,-0.002353063588884652,0.05436989078643983,2.6736664999477506,2.6725424053187865,0.07752189829802683,0.05424859933555126,0.003629668615758419,-0.03329940513834706,0.0,0.03329940513834706,0.0023303248925182958,0.0,1e-09,0.475835101846885,9.21034037197618,0.99,0.06153966765664703,0.03249554613209828,0.21549283602524785,0.012720128590488447,0.06959232151404274,0.21549283602524785,0.05144205526327682,1.925109368173596e-11,0.07707709993076185,0.034024072135168046,0.08425269620846425,0.06380385568234558,0.06154678254030328,0.032603606904433834,0.21547325625132083,0.012719092209783931,0.06964913225763998,0.21547325625132083,0.05144150109043058,1.936106572450207e-11,0.07709045494371075,0.03424353178672146,0.08435376525476797,0.0638089682927691,0.09845858437920038,0.3047390466247339,0.009694092837956123,0.014214074531052268,0.0,0.05436989078643983,0.0,False,0.05436989078643983,True,False,0.0,False,False
